ID_Number,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
198823011,1988,23011,ME,Kennebec County,113982,74936,38192,36744,,155,,,559,74222,rural,Northeast,New England,94,12300,867.497,2533,,,,64,6,71,,,,,,27,2,25,6,0,3,0,0,0,,,,,,,,,,,,,89.22222222,4.888888889,84.33333333,0,,0,,1.555555556,87.66666667,1,20,50,50,115510,3533,111,3422,1,30,20,60,757,2508,132,25
198923011,1989,23011,ME,Kennebec County,115155,75557,38471,37086,,164,,,592,74801,rural,Northeast,New England,94,12300,867.497,2568.182,,,,65.2,5.8,69.8,,,,,,25.2,2.363636,23.6,5.8,0,3.4,0,0,0,,,,,,,,,,,,,87.77777778,5.111111111,82.66666667,0,,0,,1.444444444,86.33333333,1,20,50,50,117660,3532,107,3425,7,22,12,66,764,2499,146,16
199023011,1990,23011,ME,Kennebec County,116293,76319,38847,37472,319,166,305,278,,75251,rural,Northeast,New England,94,12300,867.497,2603.364,,,,66.4,5.6,68.6,0,0,0,0,63.4,23.4,2.727273,22.2,5.6,0,3.8,0,0,0,,,,,,,,,,,,,86.33333333,5.333333333,81,0,,0,,1.333333333,85,1,20,50,50,115904,3888,123,3765,0,29,24,70,789,2817,133,26
199123011,1991,23011,ME,Kennebec County,117199,76656,38989,37667,343,175,320,290,,75528,rural,Northeast,New England,94,12300,867.497,2638.545,,,,67.6,5.4,67.4,0,0,0,0,56.6,21.6,3.090909,20.8,5.4,0,4.2,0,0,0,,,,,,,,,,,,,84.88888889,5.555555556,79.33333333,0,,0,,1.222222222,83.66666667,1,20,50,50,116569,4424,101,4323,0,36,12,53,900,3247,149,27
199223011,1992,23011,ME,Kennebec County,117350,76570,38944,37626,373,191,337,300,,75369,rural,Northeast,New England,94,12300,867.497,2673.727,,,,68.8,5.2,66.2,0,0,0,0,49.8,19.8,3.454545,19.4,5.2,0,4.6,0,0,0,,,,218,11,207,0,0,0,,5,213,83.44444444,5.777777778,77.66666667,0,,0,,1.111111111,82.33333333,1,20,50,50,116569,4075,111,3964,2,33,15,61,793,2967,189,15
199323011,1993,23011,ME,Kennebec County,117465,76621,38923,37698,388,191,356,310,,75376,rural,Northeast,New England,94,12300,867.497,2708.909,,,,70,5,65,0,0,0,0,43,18,3.818182,18,5,0,5,0,0,0,,,,251,11,240,0,,0,,7,244,82,6,76,0,,0,0,1,81,1,20,50,50,,,,,,,,,,,,
199423011,1994,23011,ME,Kennebec County,117610,76654,38962,37692,400,194,369,312,,75379,rural,Northeast,New England,94,12300,867.497,2744.091,,,,79,7.333333,72.66666,0,0,0,0,56.33333,23,4.181818,22,19.5,0,5,0,0,0,,,,232,8,224,0,,,0,8,224,61,0,61,0,0,,0,2,59,1,20,50,50,117509,3789,114,3675,4,41,19,50,883,2612,165,15
199523011,1995,23011,ME,Kennebec County,117456,76793,39013,37780,421,211,388,332,,75441,rural,Northeast,New England,94,12300,867.497,2779.273,,,,88,9.666667,80.33334,0,0,0,0,69.66666,28,4.545455,26,34,0,5,0,0,0,,,,239,5,234,0,,,0,7,232,76,,,0,,0,0,2,74,1,20,50,50,117351,3554,119,3435,0,22,23,74,827,2438,159,11
199623011,1996,23011,ME,Kennebec County,116896,76636,38918,37718,451,232,418,340,,75195,rural,Northeast,New England,94,12300,867.497,2814.455,,,,97,12,88,0,0,0,0,83,33,4.909091,30,48.5,0,5,0,0,0,,,,250,8,242,,,,,13,237,88,5,83,,,0,,9,79,1,20,50,50,117535,4060,152,3908,6,23,26,97,831,2865,191,21
199723011,1997,23011,ME,Kennebec County,116743,76892,39059,37833,462,249,434,348,,75399,rural,Northeast,New England,94,12300,867.497,2849.636,,,,106,14.33333,95.66666,0,0,0,0,96.33334,38,5.272727,34,63,0,5,0,0,0,,,,234,7,227,,,0,,12,222,94,,,0,0,0,,8,86,1,20,50,50,117437,3498,78,3420,1,19,17,41,676,2589,148,7
199823011,1998,23011,ME,Kennebec County,116405,76800,38988,37812,487,269,470,376,,75198,rural,Northeast,New England,94,12300,867.497,2884.818,,,,115,16.66667,103.3333,0,0,0,0,109.6667,43,5.636364,38,77.5,0,5,0,0,0,,,,234,7.357142857,226.6428571,,,0,,12.28571429,221.7142857,68,,,0,,0,0,3,65,1,20,50,50,116072,3256,104,3152,3,19,14,68,692,2302,117,41
199923011,1999,23011,ME,Kennebec County,116679,77302,39237,38065,510,262,478,389,,75663,rural,Northeast,New England,94,12300,867.497,2920,,,,124,19,111,0,2,3,2,123,48,6,42,92,0,5,0,1,0,,,,234,7.714285714,226.2857143,,,0,,12.57142857,221.4285714,82,4,78,0,,0,0,4,78,1,20,50,50,112622,3545,131,3414,0,31,6,94,750,2502,146,16
200023011,2000,23011,ME,Kennebec County,117177,77870,39521,38349,514,314,528,398,,76116,rural,Northeast,New England,94,12300,867.497,2528.928,3428,432,2996,132.3333,18.83333,117.8333,0,2.166667,2.833333,1.875,130,54,6.333333,47.66667,79,0,5,0,1,0,148,12,136,234,8.071428571,225.9285714,,3.5,0,,9.357142857,221.1428571,82,5,77,0,0,0,0,18,64,1,20,50,50,117114,2778,99,2679,1,28,20,50,487,2061,111,20
200123011,2001,23011,ME,Kennebec County,118024,78779,40055,38724,526,368,569,459,,76857,rural,Northeast,New England,94,12300,867.497,2137.857,3407,277,3130,140.6667,18.66667,124.6667,0,2.333333,2.666667,1.75,137,60,6.666667,53.33333,66,0,5,0,1,0,148,19,129,234,8.428571429,225.5714286,,4,0,,9.142857143,220.8571429,106,,,0,,0,0,25,81,1,20,50,50,118193,3101,88,3013,2,35,16,35,606,2244,138,25
200223011,2002,23011,ME,Kennebec County,118611,79501,40306,39195,577,370,626,473,,77455,rural,Northeast,New England,94,12300,867.497,1746.786,3680,493,3187,149,18.5,131.5,0,2.5,2.5,1.625,144,66,7,59,53,0,5,0,1,0,173,19,154,234,8.785714286,225.2142857,,4.5,0,,8.928571429,220.5714286,107,9,98,0,,0,0,24,83,1,20,50,50,118909,3180,139,3041,0,42,35,62,565,2345,116,15
200323011,2003,23011,ME,Kennebec County,119538,80548,40826,39722,595,405,666,503,,78379,rural,Northeast,New England,94,12300,867.497,1355.714,3505,548,2957,157.3333,18.33333,138.3333,0,2.666667,2.333333,1.5,151,72,7.333333,64.66666,40,0,5,0,1,0,176,22,154,234,9.142857143,224.8571429,,5,0,,8.714285714,220.2857143,105.8888889,8.555555556,97.33333333,0,,0,,22.11111111,83.77777778,1,20,50,50,119273,3148,90,3058,1,33,11,45,623,2299,123,13
200423011,2004,23011,ME,Kennebec County,120303,81218,41234,39984,633,431,716,516,,78922,rural,Northeast,New England,94,12300,867.497,964.6428,3271,589,2682,165.6667,18.16667,145.1667,0,2.833333,2.166667,1.375,158,78,7.666667,70.33334,27,0,5,0,1,0,161,21,140,234,9.5,224.5,,5.5,0,,8.5,220,104.7777778,8.111111111,96.66666667,0,,0,,20.22222222,84.55555556,1,20,50,50,120739,3220,101,3119,1,31,23,46,609,2384,101,25
200523011,2005,23011,ME,Kennebec County,120957,82100,41696,40404,680,444,797,507,,79672,rural,Northeast,New England,94,12300,867.497,573.5714,2500,300,2200,174,18,152,0,3,2,1.25,165,84,8,76,14,0,5,0,1,0,192,12,180,234,9.857142857,224.1428571,,6,0,,8.285714286,219.7142857,103.6666667,7.666666667,96,0,,0,,18.33333333,85.33333333,1,20,50,50,121034,3399,119,3280,1,37,16,65,647,2527,97,9
200623011,2006,23011,ME,Kennebec County,121508,82677,41985,40692,672,496,834,524,,80151,rural,Northeast,New England,94,12300,867.497,3441.429,3613,722,2891,197,16,181,0,3,9,1.125,185,94,5,89,1,0,16,0,1,0,187,25,162,234,10.21428571,223.7857143,,6.5,0,,8.071428571,219.4285714,102.5555556,7.222222222,95.33333333,0,,0,,16.44444444,86.11111111,1,20,50,50,120992,3193,151,3042,1,54,23,73,637,2255,125,25
200723011,2007,23011,ME,Kennebec County,121741,82846,41989,40857,678,525,866,539,,80238,rural,Northeast,New England,94,12300,867.497,4484.286,3500,394,3063,187,35,156,0,7,1,1,182,122,24,98,1,0,1,0,1,1,184,20,184,234,10.57142857,223.4285714,,7,0,,7.857142857,219.1428571,101.4444444,6.777777778,94.66666667,0,3.111111111,0,,11.44444444,86.88888889,1,20,50,50,120630,3295,156,3139,2,55,26,73,683,2356,78,22
200823011,2008,23011,ME,Kennebec County,122147,82996,42085,40911,725,578,933,564,,80196,rural,Northeast,New England,94,12300,867.497,3545.714,3302,67,3235,189,27,165,0,4,6,1.333333,182,111,16,95,1,0,5,0,1,1,177,14,163,234,10.92857143,223.0714286,,7.5,0,,7.642857143,218.8571429,100.3333333,6.333333333,94,0,3.333333333,0,,9.333333333,87.66666667,1,20,50,50,120759,3553,139,3414,3,48,17,71,631,2661,105,17
200923011,2009,23011,ME,Kennebec County,122084,82734,41917,40817,719,572,956,533,,79954,rural,Northeast,New England,94,12300,867.497,3702.143,5283,627,4656,181,13,146,0,10,15,1.666667,134,87,6,81,1,0,4,0,1,1,177,11,166,234,11.28571429,222.7142857,,8,0,,7.428571429,218.5714286,99.22222222,5.888888889,93.33333333,0,3.555555556,0,,7.222222222,88.44444444,1,20,50,50,121139,3332,143,3189,1,55,28,59,633,2443,83,30
201023011,2010,23011,ME,Kennebec County,122151,82707,41943,40764,734,591,947,574,,79861,rural,Northeast,New England,94,12300,867.497,2920,3470,451,3019,177,14,148,0,6,1,2,153,10,6,81,1,0,6,0,1,1,164,38,126,234,11.64285714,222.3571429,,8.5,0,,7.214285714,218.2857143,98.11111111,5.444444444,92.66666667,0,3.777777778,0,,5.111111111,89.22222222,1,20,50,50,122151,3669,148,3521,1,53,28,66,812,2602,84,23
201123011,2011,23011,ME,Kennebec County,122072,82633,41908,40725,738,597,954,561,,79783,rural,Northeast,New England,94,12300,867.497,3389.286,3196,340,2856,153,25,169,0,6,3,2,183,98,6,81,1.333333,0,9,0,1,1,141,18,123,234,12,222,0,9,0,,7,218,97,5,92,0,4,0,,3,90,1,20,50,50,122135,4059,198,3861,3,55,37,103,895,2829,113,24
201223011,2012,23011,ME,Kennebec County,121765,82242,41759,40483,741,576,986,565,,79374,rural,Northeast,New England,94,12300,867.497,2972.143,3051,745,2306,141,29,135,0,11,12.5,2,150.5,73,6,81,1.666667,0,12,0,1,1,143,17,126,211,12,199,,13,0,,6,192,100,7,93,,7,0,,5,88,1,20,50,50,122027,3840,204,3636,3,56,44,101,849,2654,106,27
201323011,2013,23011,ME,Kennebec County,121607,81323,41363,39960,767,673,1015,564,,78304,rural,Northeast,New England,94,12300,867.497,3152,3152,441,2711,153,22,139,1,16,22,2,118,97,6,81,2,0,15,0,1,1,153,32,121,197,9,188,,12,0,4,4,177,91,8,83,0,10,0,,4,77,1,20,50,50,121635,3515,186,3329,2,71,36,77,672,2550,98,9
201423011,2014,23011,ME,Kennebec County,121171,80592,40931,39661,815,631,1049,541,,77556,rural,Northeast,New England,94,12300,867.497,3858.571,,,,163,30,160,1,9,11,2,166,147,6,81,2,0,27,0,2,1,,,,231,6,225,0,26,0,,6,199,125,4,121,,21,0,,3,101,1,20,50,50,121080,3110,223,2887,2,61,45,115,470,2312,87,18
201523011,2015,23011,ME,Kennebec County,121144,80135,40721,39414,890,648,1134,551,,76912,rural,Northeast,New England,94,12300,867.497,3858.571,,,,163,30,160,0,9,11,2,166,147,6,81,2,0,27,0,2,0,,,,274,21,253,,37,0,,11,226,169,22,147,,27,0,,7,135,1,20,50,50,,,,,,,,,,,,
201623011,2016,23011,ME,Kennebec County,120983,79557,40471,39086,912,679,1143,558,,76265,rural,Northeast,New England,94,12300,867.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,50,50,,,,,,,,,,,,
197023013,1970,23013,ME,Knox County,29209,17015,8566,8449,,18,,,30,16967,rural,Northeast,New England,94,,365.134,0,,,,5,0,5,,,,,,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,,,,,,,,,,,,
197123013,1971,23013,ME,Knox County,30012,17648,8848,8800,,19,,,33,17596,rural,Northeast,New England,94,,365.134,0,,,,5.625,0,5.75,,,,,,1.625,0,1.375,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,,,,,,,,,,,,
197223013,1972,23013,ME,Knox County,30798,18317,9150,9167,,22,,,36,18259,rural,Northeast,New England,94,,365.134,0,,,,6.25,0,6.5,,,,,,2.25,0,1.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,,,,,,,,,,,,
197323013,1973,23013,ME,Knox County,31095,18652,9300,9352,,21,,,39,18592,rural,Northeast,New England,94,,365.134,0,,,,6.875,0,7.25,,,,,,2.875,0,2.125,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,,,,,,,,,,,,
197423013,1974,23013,ME,Knox County,31548,19084,9499,9585,,21,,,45,19018,rural,Northeast,New England,94,,365.134,0,,,,7.5,0,8,,,,,,3.5,0,2.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,,,,,,,,,,,,
197523013,1975,23013,ME,Knox County,32138,19605,9744,9861,,23,,,49,19533,rural,Northeast,New England,94,,365.134,0,,,,8.125,0,8.75,,,,,,4.125,0,2.875,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,,,,,,,,,,,,
197623013,1976,23013,ME,Knox County,32698,20151,10050,10101,,21,,,53,20077,rural,Northeast,New England,94,,365.134,0,,,,8.75,0,9.5,,,,,,4.75,0,3.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,,,,,,,,,,,,
197723013,1977,23013,ME,Knox County,32899,20404,10204,10200,,22,,,58,20324,rural,Northeast,New England,94,,365.134,0,,,,9.375,0,10.25,,,,,,5.375,0,3.625,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,33371,1431,53,1378,0,3,9,41,462,820,96,0
197823013,1978,23013,ME,Knox County,33150,20713,10395,10318,,21,,,65,20627,rural,Northeast,New England,94,,365.134,782.1429,,,,10,0,11,,,,,,6,0,4,1,0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,33157,1523,54,1469,2,0,3,49,393,999,77,0
197923013,1979,23013,ME,Knox County,33203,20854,10496,10358,,20,,,70,20764,rural,Northeast,New England,94,,365.134,838.5143,,,,11,0,11.8,,,,,,6.2,0,4.5,1.8,0,9.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,,,,,,,,,,,,
198023013,1980,23013,ME,Knox County,33032,20770,10475,10295,,20,,,72,20678,rural,Northeast,New England,94,,365.134,894.8857,,,,12,0,12.6,,,,,,6.4,0,5,2.6,0,8.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,32952,1454,45,1409,0,1,8,36,340,981,73,15
198123013,1981,23013,ME,Knox County,33209,20904,10531,10373,,21,,,77,20806,rural,Northeast,New England,94,,365.134,951.2571,,,,13,0,13.4,,,,,,6.6,0,5.5,3.4,0,7.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,33196,1367,41,1326,0,4,12,25,344,908,49,25
198223013,1982,23013,ME,Knox County,33414,20989,10564,10425,,22,,,85,20882,rural,Northeast,New England,94,,365.134,1007.629,,,,14,0,14.2,,,,,,6.8,0,6,4.2,0,6.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,33226,1279,28,1251,0,5,4,19,325,842,69,15
198323013,1983,23013,ME,Knox County,33590,21087,10612,10475,,26,,,90,20971,rural,Northeast,New England,94,,365.134,1064,,,,15,0,15,,,,,,7,0,6.5,5,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,424,1085,1072,33606,1094,36,1058,1,4,6,25,233,762,56,7
198423013,1984,23013,ME,Knox County,34199,21501,10821,10680,,27,,,91,21383,rural,Northeast,New England,94,,365.134,1136.6,,,,17.6,0,17.2,,,,,,7.4,0,7,4.75,0,5.7,0,0,0,,,,,,,,,,,,,17,,,0,,0,0,1,16,2,424,1085,1072,32864,1000,27,973,0,5,2,20,190,730,39,14
198523013,1985,23013,ME,Knox County,34571,21729,10924,10805,,33,,,100,21596,rural,Northeast,New England,94,,365.134,1209.2,,,,20.2,0,19.4,,,,,,7.8,0,7.5,4.5,0,5.4,0,0,0,,,,,,,,,,,,,17.88888889,,,0,,0,0,0.888888889,17,2,424,1085,1072,34425,1078,31,1047,1,7,3,20,212,772,48,15
198623013,1986,23013,ME,Knox County,34847,21904,10997,10907,,34,,,103,21767,rural,Northeast,New England,94,,365.134,1281.8,,,,22.8,0,21.6,,,,,,8.2,0,8,4.25,0,5.1,0,0,0,,,,,,,,,,,,,18.77777778,,,0,,0,0,0.777777778,18,2,424,1085,1072,34721,1081,29,1052,0,9,4,16,209,784,49,10
198723013,1987,23013,ME,Knox County,35378,22225,11146,11079,,34,,,107,22084,rural,Northeast,New England,94,,365.134,1354.4,,,,25.4,0,23.8,,,,,,8.6,0,8.5,4,0,4.8,0,0,0,,,,,,,,,,,,,19.66666667,,,0,,0,0,0.666666667,19,2,424,1085,1072,34227,1000,37,963,2,11,2,22,168,741,42,12
198823013,1988,23013,ME,Knox County,35644,22402,11227,11175,,38,,,111,22253,rural,Northeast,New England,94,,365.134,1427,,,,28,0,26,,,,,,9,0,9,3.75,0,4.5,0,0,0,,,,,,,,,,,,,20.55555556,,,0,,0,0,0.555555556,20,2,424,1085,1072,35760,1002,29,973,0,4,4,21,144,776,43,10
198923013,1989,23013,ME,Knox County,36071,22595,11316,11279,,40,,,120,22435,rural,Northeast,New England,94,,365.134,1614.87,,,,27.4,0,25.4,,,,,,10.2,0,9.2,3.5,0,4.2,0,0,0,,,,,,,,,,,,,21.44444444,,,0,,0,0,0.444444444,21,2,424,1085,1072,36281,1149,43,1106,1,4,4,34,162,890,41,13
199023013,1990,23013,ME,Knox County,36451,22826,11430,11396,46,37,78,76,,22589,rural,Northeast,New England,94,,365.134,1802.74,,,,26.8,0,24.8,0,1,0,0,27.8,11.4,0,9.4,3.25,0,3.9,0,0,0,,,,,,,,,,,,,22.33333333,,,0,,0,0,0.333333333,22,2,424,1085,1072,36310,1414,50,1364,3,2,2,43,296,1009,39,20
199123013,1991,23013,ME,Knox County,36810,22945,11491,11454,49,42,78,75,,22701,rural,Northeast,New England,94,,365.134,1990.61,,,,26.2,0,24.2,0,1,0,0,29.2,12.6,0,9.6,3,0,3.6,0,0,0,,,,,,,,,,,,,23.22222222,,,0,,0,0,0.222222222,23,2,424,1085,1072,36518,1224,36,1188,2,2,5,27,279,854,44,11
199223013,1992,23013,ME,Knox County,37116,23102,11552,11550,53,40,85,74,,22850,rural,Northeast,New England,94,,365.134,2178.48,,,,25.6,0,23.6,0,1,0,0,30.6,13.8,0,9.8,2.75,0,3.3,0,0,0,,,,78,,,0,0,0,,2,76,24.11111111,,,0,,0,0,0.111111111,24,2,424,1085,1072,36518,1169,33,1136,1,5,4,23,264,825,31,16
199323013,1993,23013,ME,Knox County,37490,23366,11651,11715,60,40,85,76,,23105,rural,Northeast,New England,94,,365.134,2366.351,,,,25,2,23,0,1,0,0,32,15,5,10,2.5,0,3,0,4,0,,,,91,,,0,0,0,,2,89,25,0,25,0,0,0,0,0,25,2,424,1085,1072,,,,,,,,,,,,
199423013,1994,23013,ME,Knox County,37740,23532,11735,11797,59,42,93,74,,23264,rural,Northeast,New England,94,,365.134,2554.221,,,,28.5,2.166667,25,0,1,0,0,32.83333,15.66667,4.666667,11,2.25,0,0,0,0,0,,,,90,,,0,0,0,0,1,89,23,,,0,0,0,0,0,23,2,424,1085,1072,36876,1093,38,1055,1,13,3,21,225,784,36,10
199523013,1995,23013,ME,Knox County,37942,23786,11884,11902,63,44,94,74,,23511,rural,Northeast,New England,94,,365.134,2742.091,,,,32,2.333333,27,0,1,0,0,33.66667,16.33333,4.333333,12,2,0,0,0,0,0,,,,75,0,75,0,0,0,0,1,74,17,0,17,0,0,0,0,0,17,2,424,1085,1072,37101,1052,26,1026,0,2,5,19,163,821,35,7
199623013,1996,23013,ME,Knox County,38352,24279,12092,12187,71,53,109,71,,23975,rural,Northeast,New England,94,,365.134,2929.961,,,,35.5,2.5,29,0,1,0,0,34.5,17,4,13,1.75,0,0,0,0,0,,,,84,,,0,0,0,0,6,78,33,,,0,0,0,0,4,29,2,424,1085,1072,37158,1076,20,1056,0,3,2,15,168,849,36,3
199723013,1997,23013,ME,Knox County,38647,24625,12249,12376,70,55,105,72,,24323,rural,Northeast,New England,94,,365.134,3117.831,,,,39,2.666667,31,0,1,0,0,35.33333,17.66667,3.666667,14,1.5,0,0,0,0,0,,,,78,5,73,0,0,0,0,3,75,27,5,22,0,,0,0,3,24,2,424,1085,1072,37126,961,33,928,0,10,6,17,134,726,59,9
199823013,1998,23013,ME,Knox County,38941,24902,12390,12512,83,54,120,70,,24575,rural,Northeast,New England,94,,365.134,3305.701,,,,42.5,2.833333,33,0,1,0,0,36.16667,18.33333,3.333333,15,1.25,0,0,0,0,0,,,,78.64285714,5,73.64285714,,,0,0,3.214285714,75.42857143,40,,,0,0,0,0,5,35,2,424,1085,1072,37603,770,31,739,0,9,5,17,93,601,40,5
199923013,1999,23013,ME,Knox County,39303,25270,12577,12693,93,63,127,72,,24915,rural,Northeast,New England,94,,365.134,3493.571,,,,46,3,35,0,1,1,0,37,19,3,16,1,0,0,0,0,0,,,,79.28571429,5,74.28571429,,,0,0,3.428571429,75.85714286,25,,,0,0,0,0,3,22,2,424,1085,1072,38114,803,27,776,2,9,3,13,147,585,37,7
200023013,2000,23013,ME,Knox County,39666,25599,12752,12847,99,64,143,75,,25218,rural,Northeast,New England,94,,365.134,3328.452,1667,335,1332,48.33333,3.666667,38.33333,0,1,1,0,41,20.33333,2.833333,17.5,0,0,0,0,0,0,40,5,35,79.92857143,5,74.92857143,,,0,0,3.642857143,76.28571429,17,,,0,0,0,0,2,15,2,424,1085,1072,39618,741,26,715,1,13,2,10,115,559,38,3
200123013,2001,23013,ME,Knox County,39884,25918,12872,13046,104,74,165,78,,25497,rural,Northeast,New England,94,,365.134,3163.333,1558,303,1255,50.66667,4.333333,41.66667,0,1,1,0,45,21.66667,2.666667,19,0,0,0,0,0,0,49,9,40,80.57142857,5,75.57142857,,,0,0,3.857142857,76.71428571,21,,,0,0,0,0,2,19,2,424,1085,1072,39983,952,15,937,0,4,3,8,161,725,48,3
200223013,2002,23013,ME,Knox County,40258,26387,13092,13295,107,87,162,85,,25946,rural,Northeast,New England,94,,365.134,2998.214,1850,357,1493,53,5,45,0,1,1,0,49,23,2.5,20.5,0,0,0,0,0,0,41,6,35,81.21428571,5,76.21428571,,,0,0,4.071428571,77.14285714,38,4,34,0,,0,0,11,27,2,424,1085,1072,40226,1038,18,1020,0,3,6,9,176,809,34,1
200323013,2003,23013,ME,Knox County,40393,26579,13155,13424,111,107,179,88,,26094,rural,Northeast,New England,94,,365.134,2833.095,1746,428,1496,55.33333,5.666667,48.33333,0,1,1,0,53,24.33333,2.333333,22,0,0,0,0,0,0,66,7,66,81.85714286,5,76.85714286,,,0,0,4.285714286,77.57142857,37.77777778,3.888888889,33.88888889,0,,0,0,10.22222222,27.55555556,2,424,1085,1072,40829,999,31,968,0,4,6,21,127,790,48,3
200423013,2004,23013,ME,Knox County,40514,26694,13198,13496,110,106,185,102,,26191,rural,Northeast,New England,94,,365.134,2667.976,1997,498,1499,57.66667,6.333333,51.66667,0,1,1,0,57,25.66667,2.166667,23.5,0,0,0,0,0,0,53,8,45,82.5,5,77.5,,,0,0,4.5,78,37.55555556,3.777777778,33.77777778,0,,0,0,9.444444444,28.11111111,2,424,1085,1072,40763,992,34,958,0,8,1,25,128,797,28,5
200523013,2005,23013,ME,Knox County,40571,26779,13259,13520,110,132,183,102,,26252,rural,Northeast,New England,94,,365.134,2502.857,1845,427,1418,60,7,55,0,1,1,0,61,27,2,25,0,0,0,0,0,0,67,11,56,83.14285714,5,78.14285714,,,0,0,4.714285714,78.42857143,37.33333333,3.666666667,33.66666667,0,,0,0,8.666666667,28.66666667,2,424,1085,1072,41140,969,30,939,1,14,5,10,144,764,31,0
200623013,2006,23013,ME,Knox County,40417,26686,13255,13431,113,146,201,106,,26120,rural,Northeast,New England,94,,365.134,2386.25,1746,406,1340,61.25,7.75,55.375,0,1,1,0,62,29.375,2,25,0,0,0,0,0,0,70,10,60,83.78571429,5,78.78571429,,,0,0,4.928571429,78.85714286,37.11111111,3.555555556,33.55555556,0,,0,0,7.888888889,29.22222222,2,424,1085,1072,41221,980,33,947,0,11,2,20,160,748,36,3
200723013,2007,23013,ME,Knox County,40297,26536,13158,13378,124,151,193,114,,25954,rural,Northeast,New England,94,,365.134,2269.643,1647,384,1262,62.5,8.5,55.75,0,1,1,0,63,31.75,2,25,0,0,0,0,0,0,49,8,41,84.42857143,5,79.42857143,,,0,0,5.142857143,79.28571429,36.88888889,3.444444444,33.44444444,0,,0,0,7.111111111,29.77777778,2,424,1085,1072,40979,887,30,857,0,6,3,21,126,706,23,2
200823013,2008,23013,ME,Knox County,40225,26308,12950,13358,127,172,194,119,,25696,rural,Northeast,New England,94,,365.134,2153.036,1548,363,1185,63.75,9.25,56.125,0,1,1,0,64,34.125,2,25,0,0,0,0,0,0,72,11,61,85.07142857,5,80.07142857,,3.142857143,0,0,2.214285714,79.71428571,36.66666667,3.333333333,33.33333333,0,,0,0,6.333333333,30.33333333,2,424,1085,1072,40737,1034,20,1014,3,2,0,15,154,824,35,1
200923013,2009,23013,ME,Knox County,39924,26065,12825,13240,126,177,221,125,,25416,rural,Northeast,New England,94,,365.134,2036.429,1449,342,1107,65,10,56.5,0,1,1,0,65,36.5,2,25,0,0,0,0,0,0,70,10,60,85.71428571,5,80.71428571,,3.428571429,0,0,2.142857143,80.14285714,36.44444444,3.222222222,33.22222222,0,,0,0,5.555555556,30.88888889,2,424,1085,1072,40717,906,22,884,1,4,2,15,129,710,40,5
201023013,2010,23013,ME,Knox County,39736,25827,12758,13069,130,183,219,131,,25164,rural,Northeast,New England,94,,365.134,1919.821,1569,419,1150,66.25,10.75,56.875,0,1,1,0,66,38.875,2,25,0,0,0,0,0,0,70,15,55,86.35714286,5,81.35714286,,3.714285714,0,0,2.071428571,80.57142857,36.22222222,3.111111111,33.11111111,0,,0,0,4.777777778,31.44444444,2,424,1085,1072,39736,897,17,880,1,4,0,12,164,678,31,7
